id,"nombre","nombrecorrecto",idip,"nombreviejo",idp,year,"foto","link","bloque","region","distrito",idprov
894,"ACUNA, Hugo Rodolfo","ACUÑA, Hugo Rodolfo",6,NULL,0.0208179782110393,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","MOVIMIENTO POPULAR NEUQUINO","CUYO","NEUQUEN",58
895,"ACUNA KUNZ, Juan Erwin","ACUÑA KUNZ, Juan Erwin",5,NULL,0.639510564884548,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","SUR","SANTA CRUZ",78
896,"AGOSTO, Walter Alfredo","AGOSTO, Walter Alfredo",7,NULL,1.011340850227,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","SANTA FE",82
897,"AGUAD, Oscar Raul","AGUAD, Oscar Raúl",8,NULL,0.805519761312426,2009,"oaguad_medium.jpg","http://s6.postimage.org/hrznomgql/oaguad_medium.jpg","UNION CIVICA RADICAL","CENTRO","CORDOBA",14
898,"AGUIRRE de SORIA, Hilda Clelia","AGUIRRE de SORIA, Hilda Clelia",11,NULL,-0.803339135693979,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","LA RIOJA",46
899,"ALBARRACIN, Jorge Luis","ALBARRACIN, Jorge Luis",13,NULL,0.817064230611291,2009,"jalbarracin_medium.jpg","http://s6.postimage.org/u7vwyzt4t/jalbarracin_medium.jpg","UNION CIVICA RADICAL","CUYO","MENDOZA",50
900,"ALBRISI, Cesar Alfredo","ALBRISI, César Alfredo",15,NULL,0.511691233577273,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE JUSTICIA UNION Y LIBERTAD","CENTRO","CORDOBA",14
901,"ALCUAZ, Horacio Alberto","ALCUAZ, Horacio Alberto",17,NULL,1.00085733615689,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","BUENOS AIRES","BUENOS AIRES",6
902,"ALFARO, German Enrique","ALFARO, German Enrique",18,NULL,-1.09897729394056,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","TUCUMAN",90
903,"ALVAREZ, Juan Jose","ALVAREZ, Juan José",27,NULL,0.908976231089299,2009,"jjalvarez.jpg","http://s6.postimage.org/s7ek5nbr5/jjalvarez.jpg","FRENTE PERONISTA","BUENOS AIRES","BUENOS AIRES",6
904,"ALVARO, Hector Jorge","ALVARO, Héctor Jorge",28,NULL,-1.38661662362811,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","CONCERTACION","CUYO","MENDOZA",50
905,"AMENTA, Marcelo Eduardo","AMENTA, Marcelo Eduardo",30,NULL,0.770412371218269,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PRO","BUENOS AIRES","BUENOS AIRES",6
906,"ARBO, Jose Ameghino","ARBO, José Ameghino",33,NULL,0.872632556629198,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE DE TODOS","NORESTE","CORRIENTES",18
907,"ARDID, Mario Rolando","ARDID, Mario Rolando",34,NULL,0.517358123167748,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","P.N. CONTRA LA CORRUPCION, POR LA HONESTIDAD Y LA TRANSPARENCIA","CENTRO","CORDOBA",14
908,"ARETA, Maria Josefa","ARETA, María Josefa",36,NULL,0.277549990998152,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE DE TODOS","NORESTE","CORRIENTES",18
909,"ARGÜELLO, Octavio","ARGÜELLO, Octavio",39,NULL,-1.22082960199325,2009,"arguelloo.jpg","http://s6.postimage.org/eza4fl7wh/arguelloo.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
910,"ARRIAGA, Julio Esteban","ARRIAGA, Julio Esteban",42,NULL,0.705771646557552,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","RIO NEGRO",62
911,"AUGSBURGER, Silvia","AUGSBURGER, Silvia",48,NULL,0.858264194988328,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PROGRESISTA CIVICO Y SOCIAL","CENTRO","SANTA FE",82
912,"AZCOITI, Pedro Jose","AZCOITI, Pedro José",50,NULL,0.842625205779959,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","BUENOS AIRES","BUENOS AIRES",6
913,"BALADRON, Manuel Justo","BALADRON, Manuel Justo",52,NULL,-1.22463753841129,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","LA PAMPA",42
914,"BALDATA, Griselda Angela","BALDATA, Griselda Angela",54,NULL,1.18788156654189,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CENTRO","CORDOBA",14
915,"BARAGIOLA, Vilma Rosana","BARAGIOLA, Vilma Rosana",55,NULL,0.410067891729893,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","BUENOS AIRES","BUENOS AIRES",6
916,"BARRIONUEVO, Jose Luis","BARRIONUEVO, José Luis",59,NULL,0.925309012266297,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PERONISMO FEDERAL","NOROESTE","CATAMARCA",10
917,"BARRIOS, Miguel Angel","BARRIOS, Miguel Angel",60,NULL,0.88105060317333,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CENTRO","SANTA FE",82
918,"BARTOLUCCI, Gilda Liliana","BARTOLUCCI, Gilda Liliana",61,NULL,0.405172373416834,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","CUYO","SAN LUIS",74
919,"BASTEIRO, Sergio Ariel","BASTEIRO, Sergio Ariel",62,NULL,0.0336227233934028,2009,"Sergio_Basteiro.jpg","http://s6.postimage.org/9biiwo5kx/Sergio_Basteiro.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
920,"BAYONZO, Liliana Amelia","BAYONZO, Liliana Amelia",64,NULL,1.11582600693977,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","NORESTE","CHACO",22
921,"BEDANO, Nora Esther","BEDANO, Nora Esther",67,NULL,-0.756809069695033,2009,"nbedano_medium.jpg","http://s6.postimage.org/vt71wfuwt/nbedano_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","CORDOBA",14
922,"BELOUS, Nelida","BELOUS, Nélida",69,NULL,0.0685427613109317,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","SUR","TIERRA DEL FUEGO",94
923,"BENAS, Veronica Claudia","BENAS, Verónica Claudia",70,NULL,0.638117794958817,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CENTRO","SANTA FE",82
924,"BERNAZZA, Claudia Alicia","BERNAZZA, Claudia Alicia",73,NULL,-0.933742007407403,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
925,"BERRAUTE, Ana","BERRAUTE, Ana",74,NULL,-1.36454111825213,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","SANTA FE",82
926,"BERTOL, Paula Maria","BERTOL, Paula María",75,NULL,0.959839558194184,2009,"pbertol_medium.jpg","http://s6.postimage.org/4gb1t633x/pbertol_medium.jpg","PRO","CABA","CIUDAD de BUENOS AIRES",2
927,"BERTONE, Rosana Andrea","BERTONE, Rosana Andrea",76,NULL,-0.816407084115556,2009,"rbertone_medium.jpg","http://s6.postimage.org/s8oyifuil/rbertone_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","TIERRA DEL FUEGO",94
928,"BEVERAGGI, Margarita Beatriz","BEVERAGGI, Margarita Beatriz",77,NULL,0.909982592262613,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","NORESTE","CHACO",22
929,"BIANCHI, Ivana Maria","BIANCHI, Ivana María",79,NULL,0.357500533288793,2009,"ibianchi_medium.jpg","http://s6.postimage.org/v8w5o4a4d/ibianchi_medium.jpg","FRENTE PERONISTA","CUYO","SAN LUIS",74
930,"BIANCHI SILVESTRE, Marcela Alejandra","BIANCHI SILVESTRE, Marcela Alejandra",78,NULL,-1.04951755014695,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","BUENOS AIRES","BUENOS AIRES",6
931,"BIANCO, Lia Fabiola","BIANCO, Lía Fabiola",81,NULL,-1.23510924565164,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE RENOVADOR DE LA CONCORDIA","NORESTE","MISIONES",54
932,"BIDEGAIN, Gloria","BIDEGAIN, Gloria",82,NULL,-0.960410405113271,2009,"gbidegain_medium.jpg","http://s6.postimage.org/jr20rfpz1/gbidegain_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
933,"BISUTTI, Delia Beatriz","BISUTTI, Delia Beatriz",86,NULL,0.469464423634712,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CABA","CIUDAD de BUENOS AIRES",2
934,"BONASSO, Miguel Luis","BONASSO, Miguel Luis",89,NULL,0.608300151909393,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","CONVERGENCIA","CABA","CIUDAD de BUENOS AIRES",2
935,"BRILLO, Jose Ricardo","BRILLO, José Ricardo",93,NULL,-0.190135832232586,2009,"jbrillo_medium.jpg","http://s6.postimage.org/clo1u7l19/jbrillo_medium.jpg","MOV POP NEUQUINO","CUYO","NEUQUEN",58
936,"BRUE, Daniel Agustin","BRUE, Daniel Agustín",97,NULL,-1.13507629444625,2009,"dbrue_medium.jpg","http://s6.postimage.org/96996ib0d/dbrue_medium.jpg","FRENTE CIVICO POR SANTIAGO","NOROESTE","SANTIAGO DEL ESTERO",86
937,"BULLRICH, Esteban Jose","BULLRICH, Esteban José",99,NULL,0.798956241868265,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PRO","CABA","CIUDAD de BUENOS AIRES",2
938,"BULLRICH, Patricia","BULLRICH, Patricia",100,NULL,1.0371305910777,2009,"pbullrich_medium.jpg","http://s6.postimage.org/7bo50173x/pbullrich_medium.jpg","UNION POR TODOS","CABA","CIUDAD de BUENOS AIRES",2
939,"BURZACO, Eugenio","BURZACO, Eugenio",102,NULL,0.703551753369628,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PRO","BUENOS AIRES","BUENOS AIRES",6
940,"CALCHAQUI, Mariel","CALCHAQUI, Mariel",104,NULL,-1.35037181306279,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNIDAD FEDERALISTA","SUR","TIERRA DEL FUEGO",94
941,"CALZA, Nelio Higinio","CALZA, Nelio Higinio",105,NULL,-0.712654644682759,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","ENTRE RIOS",30
942,"CAMANO, Dante Alberto","CAMAÑO, Dante Alberto",106,NULL,0.625567176559654,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNIDAD FEDERALISTA","BUENOS AIRES","BUENOS AIRES",6
943,"CAMANO, Graciela","CAMAÑO, Graciela",108,NULL,0.0695165309368799,2009,"gcamano_medium.jpg","http://s6.postimage.org/yoahsg37h/gcamano_medium.jpg","FRENTE PERONISTA","BUENOS AIRES","BUENOS AIRES",6
944,"CANELA, Susana Mercedes","CANELA, Susana Mercedes",110,NULL,-1.05130307243564,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","SALTA",66
945,"CANTERO GUTIERREZ, Alberto","CANTERO GUTIERREZ, Alberto",112,NULL,-1.25322430620258,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","CORDOBA",14
946,"CARCA, Elisa Beatriz","CARCA, Elisa Beatriz",115,NULL,1.33895631328948,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","BUENOS AIRES","BUENOS AIRES",6
947,"CARLOTTO, Remo Gerardo","CARLOTTO, Remo Gerardo",117,NULL,-0.869990076310304,2009,"rcarlotto_medium.jpg","http://s6.postimage.org/4vqwzxef1/rcarlotto_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
948,"CARMONA, Maria Araceli","CARMONA, María Araceli",119,NULL,-0.801198153571714,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","CORRIENTES",18
949,"CASELLES, Graciela Maria","CASELLES, Graciela María",123,NULL,-1.24347380125961,2009,"gcaselles_medium.jpg","http://s6.postimage.org/3y1nopsfx/gcaselles_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CUYO","SAN JUAN",70
950,"CASTALDO, Norah Susana","CASTALDO, Norah Susana",126,NULL,0.962596212142999,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","NOROESTE","TUCUMAN",90
951,"CEJAS, Jorge Alberto","CEJAS, Jorge Alberto",131,NULL,-1.2826157877895,2009,"jcejas_medium.jpg","http://s6.postimage.org/ki8j2fwhp/jcejas_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","RIO NEGRO",62
952,"CESAR, Nora Noemi","CESAR, Nora Noemí",132,NULL,-1.37790577571626,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
953,"CHIQUICHANO, Rosa Laudelina","CHIQUICHANO, Rosa Laudelina",136,NULL,-0.771658762248739,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","CHUBUT",26
954,"CIGOGNA, Luis Francisco Jorge","CIGOGNA, Luis Francisco Jorge",140,NULL,-1.04720894358081,2009,"lcigogna_medium.jpg","http://s6.postimage.org/jggq2v77h/lcigogna_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
955,"COLLANTES, Genaro Aurelio","COLLANTES, Genaro Aurelio",144,NULL,-0.122498466452519,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE CIVICO Y SOCIAL DE CATAMARCA","NOROESTE","CATAMARCA",10
956,"COMELLI, Alicia Marcela","COMELLI, Alicia Marcela",146,NULL,0.0278565742691125,2009,"acomelli_medium.jpg","http://s6.postimage.org/5nevr5gl9/acomelli_medium.jpg","MOV POP NEUQUINO","CUYO","NEUQUEN",58
957,"CONTI, Diana Beatriz","CONTI, Diana Beatriz",148,NULL,-0.954261522683554,2009,"dconti_medium.jpg","http://s6.postimage.org/8xg9ubnlp/dconti_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
958,"CORDOBA, Jose Manuel","CORDOBA, José Manuel",149,NULL,-1.04963041618561,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","SANTA CRUZ",78
959,"CORDOBA, Stella Maris","CORDOBA, Stella Maris",150,NULL,-1.05247810804024,2009,"scordoba_medium.jpg","http://s6.postimage.org/vyxs2tl4t/scordoba_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","TUCUMAN",90
960,"CORTINA, Roy","CORTINA, Roy",152,NULL,0.700954307720745,2009,"rcortina_medium.jpg","http://s6.postimage.org/hbnmto7r1/rcortina_medium.jpg","PARTIDO SOCIALISTA","CABA","CIUDAD de BUENOS AIRES",2
961,"COSCIA, Jorge Edmundo","COSCIA, Jorge Edmundo",153,NULL,-0.773360959001032,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CABA","CIUDAD de BUENOS AIRES",2
962,"CREMER de BUSTI, Maria Cristina","CREMER de BUSTI, María Cristina",156,NULL,0.43885522187145,2009,"mcremer_medium.jpg","http://s6.postimage.org/guauwsbp9/mcremer_medium.jpg","FRENTE PERONISTA","NORESTE","ENTRE RIOS",30
963,"CUCCOVILLO, Ricardo Oscar","CUCCOVILLO, Ricardo Oscar",157,NULL,0.688005799374364,2009,"rcuccovillo_medium.jpg","http://s6.postimage.org/dgk8r3ol9/rcuccovillo_medium.jpg","PARTIDO SOCIALISTA","BUENOS AIRES","BUENOS AIRES",6
964,"CUEVAS, Hugo Oscar","CUEVAS, Hugo Oscar",158,NULL,-0.596784014414064,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","SUR","RIO NEGRO",62
965,"CUSINATO, Gustavo","CUSINATO, Gustavo",160,NULL,0.8145414757555,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","NORESTE","ENTRE RIOS",30
966,"DAHER, Zulema Beatriz","DAHER, Zulema Beatriz",161,"DAHER, Zulema Beatríz",0.51121530733191,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","NOROESTE","SALTA",66
967,"DALLA FONTANA, Ariel Raul Armando","DALLA FONTANA, Ariel Raúl Armando",162,NULL,0.822924322454402,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","SANTA FE",82
968,"DAMILANO GRIVARELLO, Viviana Monica","DAMILANO GRIVARELLO, Viviana Mónica",163,NULL,-0.793375049279897,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","NORESTE","CHACO",22
969,"DATO, Alfredo Carlos","DATO, Alfredo Carlos",164,NULL,-0.842503649166822,2009,"adato_medium.jpg","http://s6.postimage.org/g7ot9ql31/adato_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","TUCUMAN",90
970,"DE LA ROSA, Maria Graciela","DE LA ROSA, Maria Graciela",171,NULL,-1.25380411246037,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","NORESTE","FORMOSA",34
971,"DE MARCHI, Omar Bruno","DE MARCHI, Omar Bruno",174,NULL,0.921027740407132,2009,"odemarchi_medium.jpg","http://s6.postimage.org/bi4e1mhbx/odemarchi_medium.jpg","DEMOCRATA DE MENDOZA","CUYO","MENDOZA",50
972,"DE NARVAEZ, Francisco","DE NARVAEZ, Francisco",175,NULL,0.934985546767899,2009,"fdenarvaez_medium.jpg","http://s6.postimage.org/bgbm5v519/fdenarvaez_medium.jpg","FRENTE PERONISTA","BUENOS AIRES","BUENOS AIRES",6
973,"DEL CAMPILLO, Hector Eduardo","DEL CAMPILLO, Héctor Eduardo",178,NULL,0.761094125784933,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","CENTRO","CORDOBA",14
974,"DELICH, Francisco Jose","DELICH, Francisco José",179,NULL,-0.0390120902667021,2009,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","P.N. CONTRA LA CORRUPCION, POR LA HONESTIDAD Y LA TRANSPARENCIA","CENTRO","CORDOBA",14
975,"DEPETRI, Edgardo Fernando","DEPETRI, Edgardo Fernando",181,NULL,-0.728372753019435,2009,"edepetri_medium.jpg","http://s6.postimage.org/h0ji2reil/edepetri_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
976,"DI TULLIO, Juliana","DI TULLIO, Juliana",184,NULL,-0.898961304886525,2009,"jditullio_medium.jpg","http://s6.postimage.org/nzf6j5kxp/jditullio_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
